latitude,longitude,rwi
25.9284066,89.6374512,-0.284
26.2441559,88.4289551,-0.815
24.5770993,89.4396973,-0.214
22.1161768,91.9226074,0.355
25.2347581,89.1320801,0.071
23.513626,90.0109863,0.275
22.2382596,90.9997559,-0.214
23.7149531,90.8898926,0.248
21.8513017,92.0983887,-0.256
24.5571158,91.2634277,-0.147
22.3805551,90.4724121,-0.667
22.4414945,90.2307129,-0.069
22.1161768,90.1647949,-0.062
22.82682,91.1535645,0.257
26.3426524,88.4729004,-0.818
24.637031,90.9777832,0.036
23.4733235,90.5163574,-0.034
25.5523532,89.6813965,0.771
24.7168951,91.1755371,-0.43
24.3971326,91.9665527,-0.183
22.1772314,90.802002,-0.481
23.5539161,89.4177246,-0.118
21.8513017,91.9226074,0.733
25.6910376,88.9343262,-0.28
21.9736132,92.4279785,-0.793
22.5024071,90.5603027,0.049
22.3399141,89.9890137,-0.368
22.9280413,91.1096191,0.649
22.7457888,89.3518066,-0.171
24.2169091,89.6374512,0.12
24.1166746,90.7800293,0.356
24.7967079,91.2634277,-0.622
23.4531676,90.2307129,-0.147
24.7767595,89.197998,-0.002
24.2770121,89.4396973,-0.052
24.8964019,92.4279785,-0.083
23.8356006,90.3845215,1.054
22.8673176,89.4836426,0.539
24.3571051,91.1315918,-0.388
25.1353386,89.6154785,-0.515
22.075459,90.4943848,-0.705
22.9482765,91.8786621,-0.298
26.1061204,88.1652832,-0.619
23.8757915,90.2526855,0.631
24.9362569,89.8791504,-0.236
23.0089639,90.2526855,-0.095
23.2514401,91.2854004,0.173
22.6038685,92.4938965,-0.429
22.4008712,92.5598145,-0.498
24.9760991,90.9558105,-0.154
24.5770993,89.4616699,0.345
22.7457888,89.9450684,-0.423
22.6038685,89.1540527,0.451
22.3399141,90.3625488,0.656
24.916331,89.8132324,0.2
22.5835822,91.6809082,0.788
22.7457888,91.2194824,0.296
24.4171416,89.9890137,0.421
24.916331,89.1101074,-0.288
24.0564961,91.0217285,0.487
22.8673176,92.0324707,-0.345
21.8513017,91.9885254,0.321
22.8470703,91.1755371,0.41
25.7504244,89.6154785,-0.091
26.5787018,88.3630371,-0.514
23.6747124,91.0876465,-0.029
25.7504244,89.5275879,-0.586
25.9876744,89.1101074,0.139
24.0765587,90.9997559,0.568
22.5430006,92.5158691,-0.402
23.049407,90.032959,-0.226
24.4171416,90.8239746,0.032
23.8556976,88.7805176,0.117
23.7953972,89.967041,0.196
21.5246269,92.2741699,-0.8
24.6570018,91.4172363,-0.616
24.9760991,90.2087402,-0.063
22.7255234,89.4396973,-0.216
23.069624,92.2302246,-0.41
24.7967079,90.4724121,0.225
22.9482765,91.3293457,0.496
22.2992611,89.3078613,0.456
22.5430006,91.439209,0.105
23.029187,89.6813965,-0.34
22.2179198,91.1755371,-0.287
24.5770993,90.6921387,0.392
24.2369466,90.3625488,0.136
24.2169091,89.1760254,-0.026
21.5450657,91.9445801,0.401
24.8964019,92.0324707,-0.018
24.6170569,89.1760254,0.087
22.3399141,89.9450684,0.066
25.0358382,89.9230957,-0.22
25.115445,91.0437012,-0.376
22.9685086,88.9562988,-0.037
23.1706634,91.0656738,0.265
24.5770993,91.0217285,0.029
24.637031,88.9343262,0.079
24.5171391,91.9885254,-0.017
22.0550957,90.1647949,-0.348
24.8565339,91.8347168,0.425
23.4330087,90.098877,-0.578
24.5970797,89.197998,-0.374
23.9561359,91.1755371,-0.586
23.6344594,89.329834,-0.275
25.0159284,88.494873,0.628
22.6849838,91.3513184,-0.188
23.4733235,89.7692871,-0.574
23.2918101,90.3186035,0.377
25.075648,91.373291,-0.26
22.4618017,91.8127441,0.873
22.6241518,89.7692871,0.194
24.6570018,88.560791,-0.237
23.3119906,90.5603027,-0.289
23.8556976,89.1760254,0.439
23.2110579,91.2414551,0.348
25.2546322,89.1320801,0.117
25.3539542,88.8903809,-0.275
25.115445,88.7805176,-0.336
25.2148807,89.5056152,-0.328
24.1968685,90.032959,0.05
24.1367278,89.2858887,-0.143
22.9078031,92.4060059,-0.059
23.049407,92.1203613,-0.238
22.9482765,92.208252,-0.813
23.4128467,88.9562988,0.071
23.8155005,90.9118652,0.14
25.7306321,89.7253418,-0.914
24.1968685,89.329834,0.055
23.7149531,90.3405762,0.714
21.5450657,92.1862793,-0.692
22.9280413,91.3513184,0.486
22.0143603,92.0324707,0.193
22.0143603,89.9230957,-0.613
25.3936601,89.7253418,-0.576
24.8365952,91.439209,-0.201
22.5430006,92.076416,0.106
25.075648,90.7141113,-0.248
24.537129,89.967041,0.353
23.4330087,89.6594238,0.062
24.5770993,89.2199707,0.276
22.6849838,90.4724121,-0.102
23.5740566,89.4396973,-0.262
22.4211843,90.4504395,-0.114
22.8065667,90.3625488,-0.174
23.4531676,89.5275879,-0.174
23.3321679,89.2419434,0.154
23.1908622,90.4943848,0.038
21.7288855,92.0983887,0.13
26.0271697,89.6374512,0.011
24.1367278,89.197998,-0.209
22.7457888,91.8347168,0.566
23.6143282,90.9777832,0.524
23.91597,90.6921387,0.692
25.0557447,89.4396973,-0.007
23.049407,90.9338379,0.133
21.9328544,92.4499512,-0.573
21.8920839,92.4499512,-0.617
23.0089639,88.8684082,-0.7
23.6545875,88.692627,-0.189
23.0089639,90.1647949,-0.135
23.1908622,90.3625488,0.4
25.5325281,88.9123535,-0.118
22.8875618,89.3737793,0.03
25.0557447,89.3737793,0.222
22.9280413,92.0544434,0.168
24.3571051,89.4177246,-0.531
24.0364303,89.6154785,-0.13
25.155229,89.8571777,-0.563
23.6747124,88.6047363,0.134
22.7660511,92.3840332,-0.423
24.637031,89.0661621,0.181
23.3523422,88.8684082,-0.214
25.8888782,88.2971191,-0.355
24.4371475,89.0441895,-0.276
24.8565339,88.7585449,-0.284
24.8565339,89.6594238,-0.659
26.0469124,88.626709,-0.186
24.0966182,89.0441895,0.697
21.9328544,90.0549316,-0.242
23.2716267,90.032959,0.167
24.916331,92.1643066,0.219
22.6647094,92.2302246,-0.199
22.6038685,89.7253418,-0.076
23.1908622,89.901123,-0.115
22.4618017,89.5056152,-0.742
23.4330087,92.1862793,-0.721
24.7967079,90.3405762,-0.408
24.4571501,89.0002441,-0.323
23.2918101,88.8024902,-0.192
23.2514401,89.3737793,-0.635
22.8065667,89.2199707,-0.152
23.069624,91.0656738,0.271
26.1258498,88.6706543,-0.182
22.5835822,91.9445801,-0.933
22.2789302,89.1101074,-0.181
22.9280413,91.5710449,0.31
25.3340963,89.6374512,-0.392
24.7368531,89.9890137,-0.017
24.9760991,91.6149902,-0.361
24.0163614,89.4616699,0.458
23.3321679,88.8684082,-0.248
23.9561359,89.8791504,-0.333
21.8309063,90.1208496,0.467
22.7457888,91.1755371,-0.122
24.8964019,90.6481934,0.016
21.8513017,92.142334,-0.33
24.8365952,92.2302246,-0.129
24.9960153,88.7805176,-0.165
25.9679218,88.4729004,-0.206
25.2546322,89.197998,0.202
24.6570018,91.4611816,-0.61
22.8470703,90.9338379,-0.338
24.5571158,90.4284668,0.192
26.4607376,88.5168457,-0.47
24.8764695,92.0544434,0.003
22.9887378,91.8566895,-0.476
24.7767595,90.6262207,0.069
22.4618017,91.7248535,0.805
25.5919938,89.8352051,0.169
24.3571051,89.3518066,0.13
25.0955481,89.8791504,0.338
22.6647094,90.1428223,-0.161
23.3725134,91.1975098,0.17
22.82682,90.8679199,0.177
22.8065667,91.7248535,0.384
24.0966182,90.5383301,-0.045
25.0358382,92.142334,-0.684
25.7702134,88.8024902,0.527
22.9685086,90.1428223,0.808
23.3523422,92.0983887,-0.761
24.4171416,91.439209,-0.217
22.0143603,92.142334,0.224
21.4223895,92.0544434,0.605
25.3738088,89.4177246,-0.288
24.1367278,91.3952637,-0.644
24.2169091,90.4724121,-0.144
24.5171391,91.3952637,-0.097
23.9360545,91.1975098,0.377
25.075648,89.1540527,-0.432
22.2382596,90.2966309,-0.269
21.9328544,92.6037598,-0.528
22.82682,91.3952637,0.077
24.2970401,88.7365723,0.625
23.2110579,90.802002,0.082
23.069624,92.0324707,-0.808
25.6910376,89.5495605,-0.331
26.1850178,88.560791,0.406
22.2585964,90.4064941,-0.638
22.0550957,92.3181152,-0.351
22.9685086,89.3518066,0.4
23.049407,90.3625488,0.104
25.7899992,89.5715332,-0.263
24.3370866,91.6369629,-0.621
24.6969338,89.9450684,-0.221
26.1455758,89.1320801,-0.524
25.115445,89.7473145,-0.226
24.7168951,91.6369629,-0.175
22.6849838,89.5275879,0.39
24.637031,89.5275879,-0.307
24.8964019,88.1872559,-0.528
25.7306321,89.1320801,-0.519
22.2179198,90.3186035,-0.441
24.3571051,89.7692871,-0.393
23.7350688,89.0881348,-0.423
23.069624,89.9890137,-0.073
24.8166532,88.3850098,-0.547
22.7863104,90.4284668,-0.101
21.9124706,90.3845215,-0.654
25.115445,90.4504395,0.268
24.4571501,91.3293457,-0.166
23.4128467,91.2414551,0.265
26.6179963,88.4069824,-0.296
23.4934763,91.0656738,0.344
24.3170649,91.8127441,-0.373
24.3971326,90.8459473,-0.205
24.5571158,91.5270996,-0.13
23.0089639,90.0769043,-0.092
25.3340963,89.4616699,-0.197
25.7899992,88.6486816,0.076
24.2169091,90.1647949,0.398
23.029187,92.2741699,-0.558
25.195,88.6047363,-0.219
22.7457888,91.0437012,0.033
21.9124706,90.2746582,-0.71
24.5171391,89.6594238,0.359
23.8356006,90.1647949,0.622
23.2514401,89.0661621,0.084
24.0765587,89.1320801,-0.12
23.8757915,89.8791504,0.171
26.3229598,88.4289551,-0.417
25.2546322,90.0549316,-0.456
22.4414945,89.0222168,-0.111
24.9760991,89.0002441,-0.047
21.4019335,92.076416,-0.056
24.6769694,90.4724121,-0.403
23.4128467,91.1315918,0.691
23.8356006,91.1535645,0.058
24.637031,90.802002,-0.172
24.9960153,91.0437012,-0.708
25.4135082,89.0002441,-0.204
22.5227053,89.5495605,-0.078
22.6849838,89.0881348,0.048
23.4934763,91.1975098,0.16
22.3195891,91.9006348,0.13
24.4171416,90.6262207,0.088
22.8470703,89.8132324,-0.165
22.1772314,91.1096191,0.003
23.049407,89.8352051,0.026
23.6344594,89.263916,0.249
25.3340963,89.329834,-0.218
24.537129,90.4064941,0.167
24.3771204,92.0324707,-0.319
24.8964019,88.2092285,-0.028
24.6570018,88.2971191,0.325
24.4371475,88.7145996,0.039
22.3195891,90.1208496,-0.374
22.6647094,90.9118652,0.07
22.6038685,89.6374512,0.553
21.8716943,90.1647949,-0.391
23.3523422,89.8132324,0.021
24.9760991,90.6262207,-0.36
24.9362569,92.4938965,-0.751
25.1353386,91.6149902,0.226
25.6514299,89.4616699,-0.228
23.1100489,91.1535645,-0.29
25.3340963,89.2858887,-0.065
22.6647094,90.4943848,-0.454
24.4571501,89.0661621,0.559
23.9962894,91.2634277,0.364
23.1100489,90.3405762,-0.329
22.1975771,91.8347168,0.195
23.1504616,90.5383301,0.15
24.9362569,91.373291,-0.237
22.7660511,91.0217285,-0.031
24.6969338,90.9777832,-0.348
25.0955481,91.4172363,-0.062
25.6910376,88.5827637,-0.359
24.9960153,92.010498,-0.048
25.1751161,90.5383301,-0.443
21.8309063,92.0983887,-0.558
22.1568828,92.010498,0.569
24.2169091,90.0549316,0.122
24.8565339,89.8132324,0.096
24.9760991,89.6594238,-0.512
24.2970401,90.9777832,-0.318
24.4771496,88.5168457,-0.159
21.606365,92.076416,0.157
24.4771496,91.6369629,0.407
25.8493365,89.0002441,-0.548
24.1768248,89.0661621,0.387
25.0358382,89.5056152,-0.142
25.9876744,88.4069824,-0.503
25.908644,89.0881348,-0.285
25.8493365,89.0441895,-0.428
25.1353386,89.5935059,-0.139
22.3805551,89.7692871,-0.467
24.8365952,90.5603027,-0.218
24.9362569,89.395752,0.275
23.7752908,89.6813965,0.459
25.0159284,89.2199707,-0.479
23.9360545,91.2634277,0.014
23.3725134,89.4836426,-0.727
25.0358382,89.967041,-0.13
23.91597,89.7033691,-0.144
25.2745031,90.032959,-0.32
22.4821059,90.0109863,0.082
23.6545875,89.7253418,0.607
22.5024071,90.1647949,0.273
23.049407,89.0661621,-0.139
24.9960153,89.901123,0.261
22.4618017,89.8352051,0.013
24.637031,88.626709,-0.115
24.537129,89.5056152,0.154
24.3370866,89.8352051,-0.238
25.3936601,89.5495605,-0.196
22.5632929,90.4943848,-0.422
22.2179198,89.9890137,-0.243
25.3539542,89.4836426,-0.111
23.2312505,90.3186035,0.165
23.6545875,89.9890137,-0.648
22.5835822,92.010498,-0.775
25.7306321,88.5827637,-0.869
23.3321679,90.8239746,0.193
23.5941939,90.7141113,0.188
25.115445,90.2526855,-0.359
24.1968685,90.4064941,0.521
24.4971459,91.9226074,-0.664
24.6769694,90.3405762,-0.013
26.4017101,89.0661621,-0.393
25.1751161,89.8352051,-0.224
23.1302568,89.6154785,-0.188
24.5171391,90.1208496,-0.264
21.8920839,90.2746582,-0.226
24.9960153,92.4279785,-0.129
22.6444321,88.9562988,0.409
23.7149531,90.3186035,0.33
26.0074237,89.8352051,-0.043
24.3170649,89.4616699,-0.03
23.1504616,89.0881348,-0.041
23.1706634,91.2194824,-0.145
26.1455758,88.3190918,-0.346
23.5740566,89.5056152,0.173
22.1568828,89.901123,0.089
23.029187,90.1867676,-0.125
23.7752908,89.7912598,0.823
22.7457888,92.2302246,-0.447
25.6514299,89.5056152,-0.223
22.8065667,91.9665527,-0.574
24.7568079,88.1213379,-0.08
24.0364303,91.307373,0.214
24.5171391,88.7585449,0.09
24.9362569,90.604248,0.211
25.2546322,89.1540527,-0.223
21.7697025,89.6813965,-0.33
24.5171391,91.439209,-0.668
24.7168951,91.3513184,-0.282
25.0358382,91.7468262,-0.39
23.3523422,90.7141113,0.627
24.537129,89.5715332,-0.19
24.0966182,88.9343262,0.051
22.0550957,90.098877,-0.166
22.1772314,90.1867676,-0.304
22.8673176,90.7580566,-0.264
24.6769694,89.9230957,-0.22
22.4008712,89.1540527,-0.25
24.2770121,91.373291,-0.187
22.6241518,91.0217285,-0.255
25.2148807,90.2307129,-0.509
24.0765587,88.9123535,-0.169
24.7967079,89.5935059,0.14
25.7899992,89.7692871,0.113
25.0159284,90.1647949,0.017
24.5970797,88.3190918,-0.164
22.5227053,89.5715332,0.286
24.6769694,91.7028809,-0.015
24.6570018,90.9777832,-0.365
24.916331,91.2854004,-0.294
24.0163614,90.1867676,0.113
24.8166532,91.6369629,0.2
24.4171416,90.5603027,0.136
21.9124706,91.8566895,0.234
21.6267923,92.4060059,-0.811
25.7899992,88.5827637,-0.031
21.6267923,92.2741699,-0.735
24.637031,90.8679199,-0.238
24.0765587,88.8903809,0.112
24.5970797,91.5930176,0.079
22.1975771,92.142334,0.202
22.2585964,89.1101074,-0.454
23.5337726,88.9782715,-0.221
26.0469124,88.2531738,-0.057
24.8764695,89.8352051,0.005
24.9561796,90.604248,0.195
22.1772314,90.098877,-0.323
24.3170649,90.0109863,0.123
22.3195891,92.1643066,-0.14
26.2441559,88.8684082,-0.171
24.0564961,89.4836426,-0.402
23.7953972,90.0549316,0.128
25.8888782,88.1872559,0.169
23.1908622,89.329834,0.169
23.2716267,91.9885254,-0.305
22.8470703,90.032959,-0.397
23.513626,89.5935059,-0.257
22.2382596,89.263916,-0.264
21.8716943,92.3840332,0.042
22.6647094,91.5930176,0.08
22.5632929,90.0109863,-0.052
22.4008712,91.9006348,0.492
23.2514401,91.2414551,0.211
24.2369466,91.5490723,-0.221
25.3142351,89.1101074,-0.667
24.4971459,91.7687988,0.919
24.537129,91.2194824,0.064
23.5337726,89.7473145,0.269
25.1353386,92.010498,-0.208
25.2943708,89.7473145,-0.275
26.2047338,88.5388184,-0.002
25.075648,88.9782715,0.244
24.637031,91.0876465,-1.025
23.5539161,88.7365723,0.6
22.8875618,91.8347168,-0.571
23.2918101,90.1867676,-0.226
22.7255234,91.1096191,0.09
23.5941939,89.4616699,-0.25
23.6143282,90.6481934,0.71
22.7052551,89.0002441,-0.423
24.9760991,89.9450684,-0.407
23.6747124,90.2526855,0.008
22.8875618,91.1755371,0.401
25.0955481,89.7253418,0.011
22.5632929,91.1755371,-0.401
23.049407,90.9997559,-0.143
24.9362569,90.3405762,-0.187
25.7702134,88.5388184,-0.849
25.7899992,88.6047363,0.37
25.9481659,88.8684082,0.093
23.4934763,90.2966309,0.334
25.5721751,88.692627,-0.045
24.5770993,89.8132324,-0.182
22.9685086,90.5822754,-0.289
22.8470703,91.7248535,-0.242
25.9876744,88.3410645,-0.308
23.6344594,91.0656738,0.041
22.4821059,89.3518066,-0.379
22.0143603,92.3400879,-0.513
23.9762142,90.9338379,-0.413
23.7350688,88.8903809,-0.141
25.2148807,89.2858887,-0.362
22.8673176,92.3840332,-0.161
24.6170569,90.8459473,-0.174
24.7967079,89.2199707,-0.168
22.6038685,91.7907715,0.52
23.0089639,92.3840332,-0.723
24.1367278,90.9338379,0.274
23.2312505,90.3405762,0.217
24.4771496,90.802002,-0.141
22.6241518,90.6481934,-0.076
22.8673176,89.0222168,-0.073
22.4821059,91.9665527,0.128
24.6769694,89.8571777,0.533
26.3426524,88.7585449,-0.406
24.0765587,89.2858887,-0.271
22.7255234,89.329834,-0.179
24.6969338,90.9997559,-0.202
22.7052551,89.6154785,0.376
25.8888782,88.4289551,-0.193
24.4771496,88.7805176,0.148
22.82682,89.8352051,-0.363
22.9887378,91.9665527,-0.754
22.8673176,91.2414551,0.404
23.91597,88.7805176,0.025
24.5770993,89.2858887,0.068
24.3771204,89.0222168,-0.277
22.5835822,92.1203613,-0.517
23.8155005,89.263916,-0.236
21.6472167,92.1643066,-0.79
21.8513017,90.2087402,-0.354
25.9876744,89.395752,-0.632
23.1100489,89.0881348,-0.016
24.916331,89.901123,-0.104
23.4934763,89.6594238,0.204
26.0271697,89.0441895,-0.325
23.2110579,90.736084,0.08
25.1751161,90.9558105,-0.546
25.6316212,88.560791,0.248
22.5632929,89.0881348,-0.34
22.6849838,90.4284668,-0.073
24.0163614,90.4943848,0.221
24.5970797,90.2526855,-0.135
24.4571501,88.9123535,-0.115
25.1751161,89.329834,0.151
25.5325281,88.9562988,-0.164
23.6545875,88.7805176,0.114
24.3571051,90.4943848,0.079
24.2169091,90.2966309,0.145
23.7551814,90.0769043,0.2
24.1567778,90.8679199,0.076
22.6038685,90.6262207,-0.199
24.7767595,88.3630371,-0.162
26.0271697,88.6047363,-0.711
23.4330087,91.0217285,0.606
24.4771496,91.0437012,-0.561
24.8964019,89.2419434,-0.648
22.7660511,90.3625488,0.175
24.9960153,90.4504395,-0.234
24.6170569,88.4729004,0.316
23.4330087,89.8132324,0.186
22.6444321,90.2087402,0.795
22.4008712,92.3840332,-0.773
24.9760991,91.5490723,-0.298
22.7457888,92.076416,-0.635
25.4928679,89.0222168,-0.372
25.908644,89.6813965,0.315
25.5721751,88.9343262,-0.537
24.8565339,91.9445801,0.512
23.4128467,90.3625488,-0.291
26.2047338,88.3630371,-0.552
23.7149531,88.7805176,-0.022
24.4971459,88.7145996,-0.201
24.4971459,89.1101074,0.079
21.7084727,92.1203613,-0.376
26.1652985,88.7365723,-0.096
24.6170569,89.8791504,-0.028
22.4008712,90.0109863,0.141
22.5835822,90.9777832,0.303
24.2970401,91.7687988,0.769
22.82682,91.5710449,-0.239
23.5539161,90.3625488,0.294
23.8356006,89.5056152,0.416
25.8295607,88.8684082,0.092
26.0074237,89.4177246,-0.468
22.4414945,91.8786621,0.227
24.3170649,91.5710449,-0.619
23.6948343,90.8898926,-0.205
25.9481659,89.4836426,-0.48
25.9679218,88.6706543,-0.248
24.8365952,91.5930176,0.187
24.9362569,88.5827637,-0.155
23.1706634,89.3518066,0.11
23.4128467,91.0437012,0.781
25.2148807,90.1647949,-0.231
24.8964019,92.1862793,0.221
24.2369466,89.2858887,0.725
24.2569809,90.032959,0.39
22.6849838,89.967041,0.154
23.8556976,89.9890137,0.849
22.7660511,89.2419434,-0.17
23.2716267,92.4060059,-0.167
23.049407,89.9890137,-0.065
22.7052551,91.0876465,-0.155
24.8565339,90.1647949,0.037
24.537129,91.373291,0.436
22.1975771,92.076416,-0.53
23.4531676,89.9230957,0.36
26.1258498,88.9123535,-0.044
24.9760991,92.1862793,-0.248
22.4821059,90.5383301,-0.266
23.9962894,89.6374512,0.301
23.1302568,91.1755371,-0.044
25.4928679,89.5495605,0.183
23.089838,90.2307129,0.003
23.5740566,90.9777832,0.352
22.4414945,89.2199707,-0.266
24.1968685,88.8903809,0.003
24.4571501,91.2414551,-0.243
22.3195891,89.0002441,-0.16
24.6170569,89.0661621,-0.19
24.0564961,90.3845215,0.532
25.0159284,89.2858887,-0.196
23.9962894,91.3513184,-0.228
23.1706634,91.1535645,0.373
25.908644,89.6154785,-0.557
25.2546322,89.6594238,-0.269
23.089838,92.3620605,-0.415
25.5126996,89.2199707,-0.045
22.7457888,88.9343262,-0.045
23.7752908,90.1867676,0.726
22.8673176,90.3845215,0.532
26.1850178,88.4069824,0.587
25.7702134,88.6486816,0.137
22.9685086,90.7580566,-0.434
24.4171416,89.3737793,0.467
25.115445,89.1101074,0.31
22.9280413,92.1862793,-0.757
24.1567778,91.1755371,-0.489
24.4371475,90.736084,-0.071
24.7568079,88.5388184,-0.236
22.9482765,89.7253418,-0.774
25.075648,89.4177246,-0.02
24.7767595,88.2531738,0.396
22.1365313,92.3181152,-0.389
21.5859348,91.9226074,0.214
22.2992611,90.5383301,-0.192
24.0564961,89.6374512,0.316
22.7255234,91.9665527,-0.74
22.7255234,89.8352051,0.285
24.3170649,89.8791504,0.431
26.1258498,88.8464355,0.042
24.2569809,90.5822754,0.32
25.6712354,88.9123535,0.425
23.2918101,89.6154785,0.096
22.075459,92.3620605,-0.299
23.9561359,91.2414551,0.209
22.7660511,90.2746582,0.265
23.91597,90.3405762,0.357
22.9887378,91.9445801,-0.343
22.9685086,90.1647949,0.191
24.0364303,88.8903809,0.198
23.8155005,90.2307129,0.366
22.7863104,91.3952637,-0.404
25.908644,89.197998,-0.049
25.115445,89.4616699,-0.003
25.155229,88.626709,-0.429
23.6344594,88.7585449,-0.509
23.9962894,89.5935059,0.307
22.6444321,89.4836426,0.284
24.2369466,89.0002441,-0.138
25.115445,92.142334,-0.43
24.637031,90.604248,0.268
22.4008712,89.197998,0.069
25.1353386,88.5168457,-0.434
24.8565339,91.1096191,-0.574
24.1166746,90.5383301,-0.022
25.5325281,89.1320801,-0.109
26.1061204,89.7033691,-0.278
24.8565339,90.1208496,0.055
24.1968685,91.8566895,-0.144
24.3170649,89.2419434,-0.053
22.6647094,91.9006348,-0.389
23.7551814,89.4396973,0.02
24.6170569,91.7028809,-0.702
22.6849838,91.5930176,0.186
24.4571501,88.3630371,-0.268
22.9482765,89.3078613,-0.593
23.1908622,90.0109863,-0.09
24.2369466,89.9890137,0.03
23.8356006,90.032959,0.217
22.9482765,90.1428223,-0.197
25.1751161,91.5930176,0.108
22.3399141,91.0656738,-0.269
24.0163614,89.8132324,-0.415
23.9360545,90.1208496,0.328
25.155229,89.6374512,-0.166
23.7551814,90.9997559,-0.018
24.2569809,89.5935059,0.106
24.2770121,89.5935059,-0.15
25.6910376,89.0002441,0.127
23.5740566,88.8464355,0.222
23.6143282,90.3625488,0.244
25.2943708,89.0881348,-0.386
23.029187,90.5383301,-0.231
25.2943708,89.7912598,-0.238
22.9482765,90.0769043,0.143
22.6444321,91.0437012,-0.107
24.5970797,90.6921387,-0.132
22.3805551,92.4938965,-0.48
24.2770121,91.0437012,-0.657
26.0469124,89.0881348,-0.288
23.2918101,89.6374512,-0.187
22.9482765,89.6154785,-0.362
22.2382596,89.8352051,-0.182
24.1968685,90.9997559,-0.401
21.5246269,92.4499512,-0.5
22.8875618,92.4499512,-0.613
24.0163614,88.9562988,0.241
25.8888782,89.8571777,-0.277
25.6910376,89.4177246,-0.335
23.2716267,92.1643066,-0.554
24.6170569,88.3190918,0.223
23.7149531,89.5056152,0.286
23.9360545,90.5603027,0.193
22.5835822,90.6921387,-0.276
24.0364303,90.2307129,0.342
23.4733235,90.5383301,0.154
22.9280413,89.8132324,0.531
24.7568079,90.9118652,0.109
24.7967079,90.8679199,-0.075
24.7168951,88.2971191,-0.425
22.9887378,90.5163574,-0.142
24.4771496,91.7468262,0.363
25.4531946,88.8244629,-0.613
22.1772314,89.9230957,-0.248
24.3571051,90.8679199,-0.416
24.9760991,88.5827637,-0.416
22.8470703,90.098877,-0.036
22.4414945,91.7248535,0.637
23.1100489,90.9558105,0.187
23.5740566,90.802002,0.615
21.7288855,92.2521973,-0.594
24.3170649,88.8024902,0.444
26.2244465,88.5827637,0.226
23.5539161,88.8024902,0.194
23.4531676,90.5163574,0.209
24.537129,91.8566895,0.303
24.2770121,89.4836426,0.161
24.916331,88.7805176,0.063
24.4571501,88.6047363,0.581
23.8356006,88.8464355,-0.636
22.6444321,91.7248535,-0.145
22.5024071,90.4284668,0.156
22.2179198,89.1540527,0.275
26.1850178,88.626709,-0.095
25.0159284,92.3181152,-0.375
22.9887378,91.4172363,0.612
24.1567778,90.4284668,1.016
22.7660511,89.3518066,0.031
25.6712354,89.197998,0.247
22.0550957,92.1643066,-0.044
22.1772314,90.3845215,-0.332
24.1367278,88.8684082,-0.823
23.6143282,89.8571777,1.014
23.9762142,90.0769043,0.355
25.7108365,88.7805176,-0.112
23.1504616,89.7912598,0.054
23.7953972,88.8024902,-0.121
24.8365952,90.9338379,-0.509
23.9360545,89.1101074,0.238
22.1161768,90.3186035,-0.533
21.9532352,91.9006348,0.067
22.8673176,91.8786621,-0.294
23.4733235,90.9558105,0.254
25.075648,92.1862793,-0.63
22.5227053,91.9006348,0.605
23.8356006,89.6594238,-0.742
24.3771204,90.6262207,-0.071
24.9561796,89.7033691,-0.538
22.4211843,90.4284668,-0.322
25.5126996,88.8024902,-0.652
23.6143282,89.7692871,0.311
21.5859348,92.0324707,0.332
24.3571051,91.373291,0.353
25.6712354,88.7585449,-0.335
23.4934763,90.736084,0.209
23.6948343,89.329834,-0.629
23.2312505,89.0002441,-0.71
23.7149531,89.2199707,-0.066
24.7967079,89.3737793,0.251
22.5227053,90.8679199,-0.602
23.2716267,89.1320801,-0.792
23.5539161,91.0437012,0.093
24.537129,90.5603027,-0.191
23.5337726,90.2307129,-0.253
22.3602361,89.329834,-0.233
22.075459,90.736084,0.101
25.195,89.4836426,-0.644
22.3195891,92.4279785,-0.607
25.115445,88.9782715,0.192
22.8875618,92.1643066,-0.886
23.8958823,91.1315918,0.228
25.1353386,91.9226074,-0.115
22.7255234,90.5383301,-0.18
22.4821059,90.2307129,-0.414
25.115445,91.7248535,-0.589
22.5632929,92.2521973,-0.325
22.7457888,92.1862793,-0.152
22.9280413,89.3078613,-0.395
21.9124706,90.1647949,0.036
26.2441559,88.7365723,0.085
22.9482765,91.1975098,0.447
24.6570018,88.3850098,-0.345
24.2569809,90.9338379,0.006
22.3399141,89.1540527,-0.23
25.7504244,88.6486816,-0.305
25.0557447,92.076416,-0.415
22.7660511,90.9777832,-0.57
23.5740566,90.3186035,0.373
22.5024071,91.0876465,-0.314
26.0469124,88.3630371,-0.272
23.3119906,89.7692871,-0.208
24.6570018,88.4729004,-0.177
22.5227053,91.6809082,-0.248
23.1302568,90.736084,0.943
23.4330087,90.6481934,-0.051
22.5632929,91.9445801,0.069
24.9760991,90.1208496,0.022
26.0271697,89.0002441,0.338
25.7306321,89.2199707,-0.032
26.1061204,88.9562988,-0.411
24.7168951,91.7468262,0.618
24.8166532,89.0222168,0.505
25.115445,90.7141113,0.126
25.9876744,88.2751465,-0.03
23.2110579,91.0217285,0.371
24.4971459,89.329834,-0.641
24.5171391,88.1433105,-0.571
25.0159284,88.7145996,-0.417
23.6948343,89.8352051,-0.484
26.1652985,88.2092285,-0.087
24.9960153,90.2087402,-0.433
21.9328544,92.2741699,-0.503
23.1302568,92.3620605,-0.647
